gtk4-print-editor	devpkg-gtk4
gtk4-query-settings	devpkg-gtk4
gtk4-rendernode-tool	devpkg-gtk4
gtk4-update-icon-cache	devpkg-gtk4
gtk4-widget-factory	devpkg-gtk4
gtkdoc-check	devpkg-gtk-doc
gtkdoc-depscan	devpkg-gtk-doc
gtkdoc-fixxref	devpkg-gtk-doc
gtkdoc-mkdb	devpkg-gtk-doc
gtkdoc-mkhtml	devpkg-gtk-doc
gtkdoc-mkhtml2	devpkg-gtk-doc
gtkdoc-mkman	devpkg-gtk-doc
gtkdoc-mkpdf	devpkg-gtk-doc
gtkdoc-rebase	devpkg-gtk-doc
gtkdoc-scan	devpkg-gtk-doc
gtkdoc-scangobj	devpkg-gtk-doc
gtkdocize	devpkg-gtk-doc
gtkwave	gtkwave
guards	dev-utils
guess-ploidy.py	samtools
guild	c-basic
guile	guile
guile-config	c-basic
guile-snarf	c-basic
guile-tools	c-basic
gunzip	gzip
gusbcmd	devpkg-libgusb
gv2gml	graphviz
gv2gxl	graphviz
gvcolor	graphviz
gvedit	desktop-apps
gvgen	graphviz
gview	gvim
gvim	gvim
gvimdiff	gvim
gvimtutor	gvim
gvmap	graphviz
gvmap.sh	graphviz
gvnccapture	gtk-vnc
gvpack	graphviz
gvpr	graphviz
gwenview	gwenview
gwenview_importer	gwenview
gxl2dot	graphviz
gxl2gv	graphviz
gzexe	gzip
gzip	sysadmin-basic
h264encode	libva-utils
h2ph	perl-basic
h2xs	perl-basic
h52gif	machine-learning-basic
h5c++	machine-learning-basic
h5cc	machine-learning-basic
h5clear	machine-learning-basic
h5copy	machine-learning-basic
h5debug	machine-learning-basic
h5diff	machine-learning-basic
h5dump	machine-learning-basic
h5fc	machine-learning-basic
h5format_convert	machine-learning-basic
h5import	machine-learning-basic
h5jam	machine-learning-basic
h5ls	machine-learning-basic
h5mkgrp	machine-learning-basic
h5perf_serial	machine-learning-basic
h5redeploy	machine-learning-basic
h5repack	machine-learning-basic
h5repart	machine-learning-basic
h5stat	machine-learning-basic
h5unjam	machine-learning-basic
h5watch	machine-learning-basic
hackbench	dev-utils
half_mt	devpkg-LibRaw
halog	haproxy
halt	systemd
handy-1-demo	devpkg-libhandy
haproxy	haproxy
hardinfo	hardinfo
hardlink	os-core
hash-to-efi-sig-list	os-clr-on-clr
hashstats	duperemove
hatch-fancy-pypi-readme	python-extras
hatch-jupyter-builder	python-extras
hatchling	python-extras
haveged	haveged
hb-info	fonts-basic
hb-ot-shape-closure	fonts-basic
hb-shape	fonts-basic
hb-subset	fonts-basic
hb-view	fonts-basic
hbf2gf	texlive
hciattach	hardware-bluetooth
hciconfig	hardware-bluetooth
hcidump	hardware-bluetooth
hcitool	hardware-bluetooth
hda-verb	alsa-tools
hdajackretask	alsa-tools
hdajacksensetest	alsa-tools
hdparm	sysadmin-basic
hdspconf	alsa-tools
hdsploader	alsa-tools
hdspmixer	alsa-tools
head	os-core
helm	cloud-native-basic
help2man	storage-utils-dev
hevcencode	libva-utils
hex2bin.py	python-extras
hex2dump.py	python-extras
hex2hcd	hardware-bluetooth
hexchat	hexchat
hexdiff.py	python-extras
hexdump	os-core
hexedit	dev-utils
hexinfo.py	python-extras
hexmerge.py	python-extras
hg	mercurial
hg-ssh	mercurial
hltest	sysadmin-basic
hmac256	devpkg-libgcrypt
hmaptool	llvm
hmaptool-17	llvm
homectl	systemd
host	network-basic
hostid	os-core
hostname	os-core
hostnamectl	systemd
hotshot2calltree	kcachegrind
hp-align	hardware-printing
hp-check	hardware-printing
hp-clean	hardware-printing
hp-colorcal	hardware-printing
hp-config_usb_printer	hardware-printing
hp-devicesettings	hardware-printing
hp-diagnose_plugin	hardware-printing
hp-diagnose_queues	hardware-printing
hp-doctor	hardware-printing
hp-fab	hardware-printing
hp-faxsetup	hardware-printing
hp-firmware	hardware-printing
hp-info	hardware-printing
hp-levels	hardware-printing
hp-linefeedcal	hardware-printing
hp-logcapture	hardware-printing
hp-makecopies	hardware-printing
hp-makeuri	hardware-printing
hp-pkservice	hardware-printing
hp-plugin	hardware-printing
hp-pqdiag	hardware-printing
hp-print	hardware-printing
hp-printsettings	hardware-printing
hp-probe	hardware-printing
hp-query	hardware-printing
hp-scan	hardware-printing
hp-sendfax	hardware-printing
hp-setup	hardware-printing
hp-systray	hardware-printing
hp-testpage	hardware-printing
hp-timedate	hardware-printing
hp-toolbox	hardware-printing
hp-uiscan	hardware-printing
hp-uninstall	hardware-printing
hp-unload	hardware-printing
hp-upgrade	hardware-printing
hp-wificonfig	hardware-printing
hpftodit	man-pages
hprobe	devpkg-telemetrics-client
hpsa_lsmplugin	sysadmin-remote
ht	texlive
htags	global
htags-server	global
htcacheclean	httpd
htcontext	texlive
htdbm	httpd
htdigest	httpd
htlatex	texlive
htmex	texlive
html_report_header.txt	ltp
htmlclean	perl-extras
htmltree	perl-basic
htop	htop
htpasswd	httpd
httex	texlive
httexi	texlive
httpcfg	mono
httpd	httpd
httpd.prefork	httpd
httpd.worker	httpd
httxt2dbm	httpd
htxelatex	texlive
htxetex	texlive
hub	git
hugo	hugo
hunspell	devpkg-hunspell
hunzip	devpkg-hunspell
hv_fcopy_daemon	os-cloudguest-azure
hv_kvp_daemon	os-cloudguest-azure
hv_vss_daemon	os-cloudguest-azure
hwclock	os-core
hwlatdetect	dev-utils
hwloc-annotate	hwloc
hwloc-bind	hwloc
hwloc-calc	hwloc
hwloc-compress-dir	hwloc
hwloc-diff	hwloc
hwloc-distrib	hwloc
hwloc-dump-hwdata	hwloc
hwloc-gather-cpuid	hwloc
hwloc-gather-topology	hwloc
hwloc-info	hwloc
hwloc-ls	hwloc
hwloc-patch	hwloc
hwloc-ps	hwloc
hwmixvolume	alsa-tools
hwstamp_ctl	network-time-sensitive
hyperxmp-add-bytecount	texlive
hypnotoad	perl-extras
hzip	devpkg-hunspell
i2c-stub-from-dump	maker-basic
i2cdetect	maker-basic
i2cdump	maker-basic
i2cget	maker-basic
i2cset	maker-basic
i2ctransfer	maker-basic
i3	desktop-i3
i3-config-wizard	desktop-i3
i3-dmenu-desktop	desktop-i3
i3-dump-log	desktop-i3
i3-input	desktop-i3
i3-migrate-config-to-v4	desktop-i3
i3-msg	desktop-i3
i3-nagbar	desktop-i3
i3-save-tree	desktop-i3
i3-sensible-editor	desktop-i3
i3-sensible-pager	desktop-i3
i3-sensible-terminal	desktop-i3
i3-with-shmlog	desktop-i3
i386	os-core
i3bar	desktop-i3
i3blocks	i3blocks
i3lock	desktop-i3
i3status	desktop-i3
i915-perf-configs	igt-gpu-tools
i915-perf-control	igt-gpu-tools
i915-perf-reader	igt-gpu-tools
i915-perf-recorder	igt-gpu-tools
iasecc-tool	smartcard
iasl	acpica-unix2
ib_acme	hpc-utils
ib_atomic_bw	hpc-utils
ib_atomic_lat	hpc-utils
ib_read_bw	hpc-utils
ib_read_lat	hpc-utils
ib_send_bw	hpc-utils
ib_send_lat	hpc-utils
ib_write_bw	hpc-utils
ib_write_lat	hpc-utils
ibacm	hpc-utils
ibaddr	hpc-utils
ibcacheedit	hpc-utils
ibccconfig	hpc-utils
ibccquery	hpc-utils
ibfindnodesusing.pl	hpc-utils
ibhosts	hpc-utils
ibidsverify.pl	hpc-utils
iblinkinfo	hpc-utils
ibnetdiscover	hpc-utils
ibnodes	hpc-utils
ibping	hpc-utils
ibportstate	hpc-utils
ibqueryerrors	hpc-utils
ibroute	hpc-utils
ibrouters	hpc-utils
ibsrpdm	hpc-utils
ibstat	hpc-utils
ibstatus	hpc-utils
ibswitches	hpc-utils
ibsysstat	hpc-utils
ibtracert	hpc-utils
ibus	desktop
ibus-daemon	desktop
ibus-setup	desktop
ibus-table-createdb	devpkg-ibus-table
ibv_asyncwatch	hpc-utils
ibv_devices	hpc-utils
ibv_devinfo	hpc-utils
ibv_rc_pingpong	hpc-utils
ibv_srq_pingpong	hpc-utils
ibv_uc_pingpong	hpc-utils
ibv_ud_pingpong	hpc-utils
ibv_xsrq_pingpong	hpc-utils
icdiff	icdiff
iceauth	os-utils-gui
icecc	icecream
icecc-create-env	icecream
icecc-scheduler	icecream
icecc-test-env	icecream
iceccd	icecream
icerun	icecream
icon-cache-update.sh	maker-cnc
iconv	os-core
iconvconfig	os-core
iconvert	devpkg-oiio
icu-config	sddm
icuexportdata	sddm
icuinfo	sddm
icupkg	sddm
id	os-core
identify	ImageMagick
idiag-socket-details	libnl
idiff	devpkg-oiio
idl2wrs	wireshark
idle3	python3-tcl
idle3.12	python3-tcl
idlj	java-basic
idn	devpkg-libidn
idn2	devpkg-libidn2
iecset	alsa-utils
ifconfig	net-tools
ifdata	moreutils
ifdhandler	smartcard
ifdproxy	smartcard
ifnames	c-basic
ifnames213	c-basic-legacy
ifne	moreutils
ifstat	iproute2
iftop	iftop
igrep	devpkg-oiio
igt_comms_decoder	igt-gpu-tools
igt_results	igt-gpu-tools
igt_resume	igt-gpu-tools
igt_runner	igt-gpu-tools
igt_stats	igt-gpu-tools
igzip	devpkg-isa-l
iinfo	devpkg-oiio
ikdasm	mono
ikhal	productivity
ilasm	mono
illinkanalyzer	mono
imagetops	devpkg-leptonica
imapfilter	mail-utils
img2simg	storage-utils
img2webp	transcoding-support
imgsize	perl-extras
implantisomd5	clr-installer-iso-init
import	ImageMagick
import_interpolation	desktop
inb	performance-tools
includemocs	desktop-kde-apps
includeres	texlive
indent	c-basic
indxbib	man-pages
info	texinfo
infocmp	sysadmin-basic
infotocap	sysadmin-basic
inimf	texlive
init	systemd
init_audigy	alsa-tools
init_audigy_eq10	alsa-tools
init_live	alsa-tools
initdb	postgresql
initex	texlive
initra	kernel-hyperv
initra-aws	kernel-hyperv
initra-desktop	kernel-rt
inkscape	inkscape
inkview	inkscape
inl	performance-tools
innochecksum	mariadb
innoextract	sysadmin-basic
inotifywait	inotify-tools
inotifywatch	inotify-tools
input-leap	input-leap
input-leapc	input-leap
input-leaps	input-leap
insert_kernel_faults.sh	ltp
insmod	sysadmin-basic
install	os-core
install-info	texinfo
install-printerdriver	desktop
install-vbox-lga	kernel-lts2017
installcheck	devpkg-libsolv
installfont-tl	texlive
installkernel	kernel-install
installvst	mono
instmodsh	perl-basic
integritysetup	boot-encrypted
intel-gen4asm	igt-gpu-tools
intel-gen4disasm	igt-gpu-tools
intel-gfx-fw-info	igt-gpu-tools
intel-speed-select	linux-tools
intel_audio_dump	igt-gpu-tools
intel_backlight	igt-gpu-tools
intel_bios_dumper	igt-gpu-tools
intel_display_crc	igt-gpu-tools
intel_display_poller	igt-gpu-tools
intel_dp_compliance	igt-gpu-tools
intel_dump_decode	igt-gpu-tools
intel_error_decode	igt-gpu-tools
intel_firmware_decode	igt-gpu-tools
intel_forcewaked	igt-gpu-tools
intel_framebuffer_dump	igt-gpu-tools
intel_gem_info	igt-gpu-tools
intel_gpu_abrt	igt-gpu-tools
intel_gpu_frequency	igt-gpu-tools
intel_gpu_time	igt-gpu-tools
intel_gpu_top	igt-gpu-tools
intel_gtt	igt-gpu-tools
intel_guc_logger	igt-gpu-tools
intel_gvtg_test	igt-gpu-tools
intel_infoframes	igt-gpu-tools
intel_l3_parity	igt-gpu-tools
intel_lid	igt-gpu-tools
intel_opregion_decode	igt-gpu-tools
intel_panel_fitter	igt-gpu-tools
intel_perf_counters	igt-gpu-tools
intel_pm_rpm	igt-gpu-tools
intel_reg	igt-gpu-tools
intel_reg_checker	igt-gpu-tools
intel_residency	igt-gpu-tools
intel_stepping	igt-gpu-tools
intel_vbt_decode	igt-gpu-tools
intel_watermark	igt-gpu-tools
intercept-build	llvm
intercept-build-17	llvm
interdiff	dev-utils
interpolate_sam.pl	samtools
intltool-extract	intltool
intltool-merge	intltool
intltool-prepare	intltool
intltool-update	intltool
intltoolize	intltool
invgeod	devpkg-proj
invproj	devpkg-proj
inw	performance-tools
ionice	os-core
ioping	performance-tools
iostat	sysstat
iotop	iotop
iowatcher	performance-tools
ip	iproute2
ip6tables	iptables
ip6tables-apply	iptables
ip6tables-legacy	iptables
ip6tables-legacy-restore	iptables
ip6tables-legacy-save	iptables
ip6tables-nft	iptables
ip6tables-nft-restore	iptables
ip6tables-nft-save	iptables
ip6tables-restore	iptables
ip6tables-restore-translate	iptables
ip6tables-save	iptables
ip6tables-translate	iptables
ipcmk	os-core
ipcount	perl-extras
ipcrm	os-core
ipcs	os-core
ipe	ipe
ipe6upgrade	ipe
ipecurl	ipe
ipeextract	ipe
ipepresenter	ipe
iperender	ipe
iperender-par	ipe
iperf3	iperf
ipescript	ipe
ipetoipe	ipe
ipf-mod.pl	performance-tools
ipmctl	storage-utils
ipmi-chassis	sysadmin-hostmgmt
ipmi-chassis-config	sysadmin-hostmgmt
ipmi-config	sysadmin-hostmgmt
ipmi-console	sysadmin-hostmgmt
ipmi-dcmi	sysadmin-hostmgmt
ipmi-detect	sysadmin-hostmgmt
ipmi-fru	sysadmin-hostmgmt
ipmi-locate	sysadmin-hostmgmt
ipmi-oem	sysadmin-hostmgmt
ipmi-pef-config	sysadmin-hostmgmt
ipmi-pet	sysadmin-hostmgmt
ipmi-ping	sysadmin-hostmgmt
ipmi-power	sysadmin-hostmgmt
ipmi-raw	sysadmin-hostmgmt
ipmi-sel	sysadmin-hostmgmt
ipmi-sensors	sysadmin-hostmgmt
ipmi-sensors-config	sysadmin-hostmgmt
ipmiconsole	sysadmin-hostmgmt
ipmidetect	sysadmin-hostmgmt
ipmidetectd	sysadmin-hostmgmt
ipmievd	ipmitool
ipmimonitoring	sysadmin-hostmgmt
ipmiping	sysadmin-hostmgmt
ipmipower	sysadmin-hostmgmt
ipmiseld	sysadmin-hostmgmt
ipmitool	ipmitool
ippeveprinter	hardware-printing
ipptool	hardware-printing
iprange	haproxy
ipsec	NetworkManager-extras
ipset	openssh-server
ipset-translate	openssh-server
iptab	perl-extras
iptables	iptables
iptables-apply	iptables
iptables-legacy	iptables
iptables-legacy-restore	iptables
iptables-legacy-save	iptables
iptables-nft	iptables
iptables-nft-restore	iptables
iptables-nft-save	iptables
iptables-restore	iptables
iptables-restore-translate	iptables
iptables-save	iptables
iptables-translate	iptables
iptables-xml	iptables
iptraf	network-basic
iptraf-ng	network-basic
ipvsadm	ipvsadm
ipvsadm-restore	ipvsadm
ipvsadm-save	ipvsadm
ipython	python-data-science
ipython3	python-data-science
ir-ctl	v4l-utils
ir-keytable	v4l-utils
irb	ruby-basic
irqbalance	hardware-uefi
irqbalance-ui	hardware-uefi
irqtop	os-core
irssi	irssi
is.A.x	npb
is.B.x	npb
is.C.x	npb
is.S.x	npb
is.W.x	npb
isadump	lm-sensors
isaset	lm-sensors
iscsi-gen-initiatorname	storage-utils
iscsi-iname	storage-utils
iscsi-inq	devpkg-libiscsi
iscsi-ls	devpkg-libiscsi
iscsi-perf	devpkg-libiscsi
iscsi-readcapacity16	devpkg-libiscsi
iscsi-swp	devpkg-libiscsi
iscsi_discovery	storage-utils
iscsi_fw_login	storage-utils
iscsi_offload	storage-utils
iscsiadm	storage-utils
iscsid	storage-utils
iscsistart	storage-utils
iscsiuio	storage-utils
isdv4-serial-debugger	devpkg-xf86-input-wacom
isdv4-serial-inputattach	devpkg-xf86-input-wacom
isisd	quagga
isnsadm	devpkg-open-isns
isnsd	devpkg-open-isns
isnsdd	devpkg-open-isns
iso-info	asunder
iso-read	asunder
isohybrid	syslinux
isosize	os-core
isotest	hardware-bluetooth
isotpdump	automotive-tools
isotpperf	automotive-tools
isotprecv	automotive-tools
isotpsend	automotive-tools
isotpserver	automotive-tools
isotpsniffer	automotive-tools
isotptun	automotive-tools
ispdb	desktop-kde-apps
ispellaff2myspell	devpkg-hunspell
isutf8	moreutils
isympy	python-data-science
itstool	editors-dev
iv	devpkg-oiio
ivtv-ctl	v4l-utils
iw	network-basic
iwctl	iwd
iwmon	iwd
iwpmd	hpc-utils
ixplore	pdns
j1939acd	automotive-tools
j1939cat	automotive-tools
j1939spy	automotive-tools
j1939sr	automotive-tools
jackd	jack2
jadetex	texlive
jags	devpkg-JAGS
jamo-normalize	texlive
jaotc	java-basic
jar	java-basic
jarsigner	java-basic
java	java-basic
java-rmi.cgi	java-basic
java2html	dev-utils
javac	java-basic
javadoc	java-basic
javah	java-basic
javap	java-basic
jcat-tool	devpkg-libjcat
jcmd	java-basic
jconsole	java-basic
jdb	java-basic
jdeprscan	java-basic
jdeps	java-basic
jemalloc-config	devpkg-jemalloc
jemalloc.sh	devpkg-jemalloc
jeprof	devpkg-jemalloc
jffs2dump	mtd-utils
jffs2reader	mtd-utils
jfmutil	texlive
jfr	java-basic
jhat	java-basic
jhsdb	java-basic
jimage	java-basic
jinfo	java-basic
jjs	java-basic
jlink	java-basic
jmacs	joe
jmap	java-basic
jmod	java-basic
joe	joe
join	os-core
journalctl	systemd
journalprobe	devpkg-telemetrics-client
jpegenc	libva-utils
jpegoptim	ImageMagick
jpegtran	devpkg-libjpeg-turbo
jpgicc	devpkg-lcms2
jpico	joe
jps	java-basic
jq	jq
jrunscript	java-basic
js102	devpkg-mozjs102
js102-config	devpkg-mozjs102
js115	devpkg-mozjs115
js115-config	devpkg-mozjs115
js8	amateur-radio
js8call	amateur-radio
js91	devpkg-mozjs91
js91-config	devpkg-mozjs91
jsadebugd	java-basic
jshell	java-basic
json-glib-format	devpkg-json-glib
json-glib-validate	devpkg-json-glib
json_pp	perl-basic
json_reformat	devpkg-yajl
json_verify	devpkg-yajl
json_xs	perl-extras
jstack	java-basic
jstar	joe
jstat	java-basic
jstatd	java-basic
jt4code	amateur-radio
jt65code	amateur-radio
jt9	amateur-radio
jt9code	amateur-radio
jw	docbook-utils
k5srvutil	enterprise-login
kaccess	desktop-kde
kactivities-cli	kde-frameworks5
kadmin	enterprise-login
kadmin.local	enterprise-login
kadmind	enterprise-login
kalarm	desktop-kde-apps
kalarmautostart	desktop-kde-apps
kalendarac	akonadi
kanagram	education-preschool
kanji-config-updmap	texlive
kanji-config-updmap-sys	texlive
kanji-config-updmap-user	texlive
kanji-fontmap-creator	texlive
kapidox-depdiagram-generate	kapidox
kapidox-depdiagram-prepare	kapidox
kapidox-generate	kapidox
kapman	desktop-kde-games
kapplymousetheme	desktop-kde
kapptemplate	desktop-kde-apps
kate	kate
kate-syntax-highlighter	os-clr-on-clr-dev
katomic	desktop-kde-games
kbackup	kbackup
kbd_mode	kbd
kbdinfo	kbd
kbdrate	kbd
kblackbox	desktop-kde-games
kblocks	desktop-kde-games
kbookmarkmerger	keditbookmarks
kbounce	desktop-kde-games
kbreakout	desktop-kde-games
kbroadcastnotification	desktop-kde
kbruch	education-primary
kbuildsycoca5	kde-frameworks5
kbxutil	gnupg
kcachegrind	kcachegrind
kcalc	kcalc
kcc	python-extras
kccachetest	devpkg-kyotocabinet
kcdirmgr	devpkg-kyotocabinet
kcdirtest	devpkg-kyotocabinet
kcforestmgr	devpkg-kyotocabinet
kcforesttest	devpkg-kyotocabinet
kcgrasstest	devpkg-kyotocabinet
kcharselect	kcharselect
kchashmgr	devpkg-kyotocabinet
kchashtest	devpkg-kyotocabinet
kclangctest	devpkg-kyotocabinet
kcm-touchpad-list-devices	desktop-kde
kcminit	desktop-kde-apps
kcminit_startup	desktop-kde-apps
kcmshell5	desktop-kde
kcolorchooser	kcolorchooser
kcolorschemeeditor	desktop-kde-apps
kcookiejar5	kde-frameworks5
kcpolymgr	devpkg-kyotocabinet
kcpolytest	devpkg-kyotocabinet
kcprototest	devpkg-kyotocabinet
kcreatewebarchive	konqueror
kcstashtest	devpkg-kyotocabinet
kctreemgr	devpkg-kyotocabinet
kctreetest	devpkg-kyotocabinet
kcutilmgr	devpkg-kyotocabinet
kcutiltest	devpkg-kyotocabinet
kdb5_ldap_util	enterprise-login
kdb5_util	enterprise-login
kde-add-printer	desktop-kde
kde-geo-uri-handler	desktop-kde
kde-inhibit	desktop-kde
kde-open	desktop-kde
kde-open5	desktop-kde
kde-print-queue	desktop-kde
kde-systemd-start-condition	desktop-kde-apps
kde-systemsettings-tree.py	desktop-kde-apps
kde_generate_export_header	desktop-kde-apps
kdebugdialog5	storage-utils-dev
kdebugsettings	kdebugsettings
kdeconnect-app	kdeconnect-kde
kdeconnect-cli	kdeconnect-kde
kdeconnect-handler	kdeconnect-kde
kdeconnect-indicator	kdeconnect-kde
kdeconnect-settings	kdeconnect-kde
kdeconnect-sms	kdeconnect-kde
kdecp	desktop-kde
kdecp5	desktop-kde
kded5	desktop-kde
kdedoc	desktop-kde-apps
kdeinit5	desktop-kde
kdeinit5_shutdown	desktop-kde
kdeinit5_wrapper	desktop-kde
kdekillall	desktop-kde-apps
kdelnk2desktop.py	desktop-kde-apps
kdemangen.pl	desktop-kde-apps
kdemv	desktop-kde
kdemv5	desktop-kde
kdenlive	kdenlive
kdenlive_render	kdenlive
kdestroy	enterprise-login
kdf	kdf
kdialog	desktop-kde-apps
kdialog_progress_helper	desktop-kde-apps
kdiamond	desktop-kde-games
kdiff3	kdiff3
keditbookmarks	keditbookmarks
keditfiletype	desktop-kde
keditfiletype5	desktop-kde
keepalived	keepalived
keepassxc	keepassxc
keepassxc-cli	keepassxc
keepassxc-proxy	keepassxc
ketcindy	texlive
kexec	os-cloudguest-azure
key.dns_resolver	devpkg-keyutils
keychain	keychain
keyctl	devpkg-keyutils
keytool	java-basic
kf5-config	storage-utils-dev
kf5kross	desktop-kde-games
kfind	kfind
kfloppy	kfloppy
kfmclient	konqueror
kfontinst	desktop-kde-apps
kfontview	desktop-kde-apps
kfourinline	desktop-kde-games
kfourinlineproc	desktop-kde-games
kgendesignerplugin	storage-utils-dev
kgeography	kgeography
kget	desktop-kde-apps
kglobalaccel5	desktop-kde
kgoldrunner	desktop-kde-games
kgx	desktop
khal	productivity
khangman	education-preschool
khelpcenter	desktop-kde-apps
kibitz	tcl-basic
kiconfinder5	kde-frameworks5
kig	education-primary
kigo	desktop-kde-games
kill	procps-ng
killall	sysadmin-basic
killbots	desktop-kde-games
kimagemapeditor	desktop-kde-apps
kinfo	desktop-kde
kinfocenter	desktop-kde
kinit	enterprise-login
kioclient	desktop-kde
kioclient5	desktop-kde
kissutil	amateur-radio
kiten	desktop-kde-apps
kitengen	desktop-kde-apps
kitenkanjibrowser	desktop-kde-apps
kitenradselect	desktop-kde-apps
kjs5	kde-frameworks5
kjumpingcube	desktop-kde-games
kleopatra	kleopatra
klettres	education-preschool
klickety	desktop-kde-games
klines	desktop-kde-games
klipper	desktop-kde-apps
klist	enterprise-login
klogscanner	devpkg-telemetrics-client
kmag	desktop-kde-apps
kmahjongg	desktop-kde-games
kmail	desktop-kde-apps
kmail-refresh-settings	desktop-kde-apps
kmenuedit	desktop-kde
kmidiff	devpkg-libabigail
kmimetypefinder	desktop-kde
kmimetypefinder5	desktop-kde
kmines	desktop-kde-games
kmod	sysadmin-basic
kmousetool	kmousetool
kmouth	desktop-kde-games
kmplot	kmplot
knavalbattle	desktop-kde-games
knetattach	desktop-kde
knetwalk	desktop-kde-games
knewstuff-dialog	kde-frameworks5
knotes	knotes
koi8rxterm	xterm
koji	koji
koji-gc	koji
koji-shadow	koji
koji-sidetag-cleanup	koji
koji-sweep-db	koji
kojid	koji
kojira	koji
kolf	desktop-kde-games
kollision	desktop-kde-games
kolourpaint	kolourpaint
komkindex	texlive
konqueror	konqueror
konquest	desktop-kde-games
konsole	konsole
konsolekalendar	akonadi
konsoleprofile	konsole
kontact	kontact
konversation	konversation
kpackagelauncherqml	desktop-kde
kpackagetool5	desktop-kde
kpartloader	desktop-kde-apps
kpartx	storage-utils
kpasswd	enterprise-login
kprop	enterprise-login
kpropd	enterprise-login
kproplog	enterprise-login
kpseaccess	texlive
kpsepath	texlive
kpsereadlink	texlive
kpsestat	texlive
kpsetool	texlive
kpsewhere	texlive
kpsewhich	texlive
kpsexpand	texlive
kquitapp5	desktop-kde
krazy-licensecheck	desktop-kde-apps
krb5-config	enterprise-login
krb5-send-pr	enterprise-login
krb5kdc	enterprise-login
krdc	desktop-kde-apps
kreadconfig5	kde-frameworks5
kreversi	desktop-kde-games
kruler	desktop-kde-games
krunner	desktop-kde-apps
krunner-plugininstaller	desktop-kde
krusader	krusader
ksba-config	devpkg-libksba
kscreen-console	desktop-kde-apps
kscreen-doctor	desktop-kde-apps
ksh	ksh
kshell5	desktop-kde
kshisen	desktop-kde-games
ksirk	desktop-kde-games
ksirkskineditor	desktop-kde-games
ksmserver	desktop-kde-apps
ksnakeduel	desktop-kde-games
kspaceduel	desktop-kde-games
ksplashqml	desktop-kde-apps
ksquares	desktop-kde-games
ksshaskpass	desktop-kde
kstars	education-primary
kstart	desktop-kde
kstart5	desktop-kde
kstatsviewer	ksysguard
ksu	enterprise-login
ksudoku	desktop-kde-games
ksvgtopng	desktop-kde
ksvgtopng5	desktop-kde
kswitch	enterprise-login
ksysguard	ksysguard
ksysguardd	ksysguard
ksystemlog	ksystemlog
ksystemstats	ksysguard
kteatime	desktop-kde-games
ktelnetservice5	kde-frameworks5
ktimer	desktop-kde-apps
ktnef	desktop-kde-apps
ktraderclient5	desktop-kde
ktrash5	kde-frameworks5
ktuberling	education-preschool
kturtle	education-tertiary
ktutil	enterprise-login
kubeadm	cloud-native-basic
kubectl	cloud-native-basic
kubelet	cloud-native-basic
kubelet-version-check.sh	cloud-native-basic
kuiviewer	desktop-kde-apps
kvm_stat	linux-tools
kvno	enterprise-login
kwallet-query	kde-frameworks5
kwalletd5	kde-frameworks5
kwalletmanager5	desktop-kde-apps
kwatchgnupg	kleopatra
kwikdisk	kdf
kwin_wayland	desktop-kde
kwin_wayland_wrapper	desktop-kde
kwin_x11	desktop-kde
kwordquiz	education-primary
kwrapper5	desktop-kde
kwrite	kate
kwriteconfig5	kde-frameworks5
kwrited	desktop-kde
l2ping	hardware-bluetooth
l2test	hardware-bluetooth
l3build	texlive
l4p-tmpl	perl-extras
lacheck	texlive
last	os-core
lastb	os-core
lastlog	os-core
latencytop	performance-tools
latex	texlive
latex-dev	texlive
latex-git-log	texlive
latex-papersize	texlive
latex2man	texlive
latex2nemeth	texlive
latexdef	texlive
latexdiff	texlive
latexdiff-vc	texlive
latexfileversion	texlive
latexindent	texlive
latexmk	texlive
latexpand	texlive
latexrevise	texlive
latte-dock	latte-dock
lc	mono
lcdgps	gpsd
lchage	devpkg-libuser
lchfn	devpkg-libuser
lchsh	devpkg-libuser
lckdo	moreutils
lconvert	devpkg-qttools
lcov	dev-utils
ld	binutils
ld.bfd	binutils
ld.gold	c-basic
ld.lld	llvm
ld.lld-17	llvm
ld.so	os-core
ld10k1	alsa-tools
ld10k1d	alsa-tools
ld64.lld	llvm
ld64.lld-17	llvm
ldapadd	openldap
ldapcompare	openldap
ldapdelete	openldap
ldapexop	openldap
ldapmodify	openldap
ldapmodrdn	openldap
ldappasswd	openldap
ldapsearch	openldap
ldapurl	openldap
ldapvc	openldap
ldapwhoami	openldap
ldattach	os-core
ldbadd	devpkg-ldb
ldbdel	devpkg-ldb
ldbedit	devpkg-ldb
ldbmodify	devpkg-ldb
ldbrename	devpkg-ldb
ldbsearch	devpkg-ldb
ldconfig	os-core
ldd	os-core
ledctl	sysadmin-basic
ledmon	sysadmin-basic
lensfun-add-adapter	lensfun
lensfun-update-data	lensfun
lenstool	lensfun
less	less
lessecho	less
lesskey	less
lexgrog	man-pages
lftp	lftp
lftpget	lftp
lgroupadd	devpkg-libuser
lgroupdel	devpkg-libuser
lgroupmod	devpkg-libuser
libassuan-config	devpkg-libassuan
libdeps.py	libdeps
libevdev-tweak-device	devpkg-libevdev
libftdi1-config	maker-basic
libgcrypt-config	devpkg-libgcrypt
libgtop_daemon2	devpkg-libgtop
libgtop_server2	devpkg-libgtop
libinput	devpkg-libinput
libnetcfg	perl-basic
libpng-config	devpkg-libpng
libpng16-config	devpkg-libpng
librecad	LibreCAD
